,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2,Country_Population,Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share,State,AdminRegion1 Pop,County_State,County,Density,CTYPOP,Case Ratio
166023,22922661,06/01/2020,5,0.0,0.0,0.0,,,39.6017,-94.40456999999999,US,USA,United States,Missouri,Clinton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Clinton County,49.5,20387.0,0.024525432873890224
166089,22908023,06/01/2020,61,1.0,1.0,0.0,,,38.50584,-92.27946,US,USA,United States,Missouri,Cole County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Cole County,193.0,76745.0,0.07948400547266922
166153,22922665,06/01/2020,2,0.0,0.0,0.0,,,38.8435,-92.81013,US,USA,United States,Missouri,Cooper County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Cooper County,31.2,17709.0,0.011293692472753965
166216,22922667,06/01/2020,1,0.0,0.0,0.0,,,37.97633,-91.30394,US,USA,United States,Missouri,Crawford County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Crawford County,33.3,23920.0,0.004180602006688963
166283,22908028,06/01/2020,3,0.0,0.0,0.0,,,37.68045,-93.02360999999999,US,USA,United States,Missouri,Dallas County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Dallas County,31.0,16878.0,0.017774617845716316
166327,22908030,06/01/2020,4,0.0,0.0,0.0,,,39.96076,-93.98534000000001,US,USA,United States,Missouri,Daviess County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Daviess County,15.0,8278.0,0.048320850446967864
166418,22908034,06/01/2020,1,0.0,0.0,0.0,,,37.606590000000004,-91.50780999999999,US,USA,United States,Missouri,Dent County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Dent County,20.8,15573.0,0.006421370320426378
166435,22908036,06/01/2020,1,0.0,0.0,0.0,,,36.932590000000005,-92.49877,US,USA,United States,Missouri,Douglas County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Douglas County,16.8,13185.0,0.0075843761850587785
166500,22922671,06/01/2020,5,0.0,2.0,0.0,,,36.280120000000004,-90.0266,US,USA,United States,Missouri,Dunklin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Dunklin County,59.1,29131.0,0.017163846074628404
166564,22908039,06/01/2020,141,1.0,16.0,0.0,,,38.411159999999995,-91.07485,US,USA,United States,Missouri,Franklin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Franklin County,110.0,103967.0,0.13561995633229773
166626,22922675,06/01/2020,1,0.0,0.0,0.0,,,38.4401,-91.50799,US,USA,United States,Missouri,Gasconade County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Gasconade County,29.4,14706.0,0.006799945600435196
166678,22908043,06/01/2020,35,4.0,1.0,0.0,,,40.21212,-94.40992,US,USA,United States,Missouri,Gentry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Gentry County,13.7,6571.0,0.532643433267387
166748,22908045,06/01/2020,144,1.0,8.0,0.0,,,37.25804,-93.34201999999999,US,USA,United States,Missouri,Greene County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Greene County,407.5,293086.0,0.04913233658380134
166771,22908047,06/01/2020,3,0.0,0.0,0.0,,,40.11403,-93.56532,US,USA,United States,Missouri,Grundy County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Grundy County,23.6,9850.0,0.030456852791878174
166833,22922679,06/01/2020,1,0.0,0.0,0.0,,,40.354690000000005,-93.99206,US,USA,United States,Missouri,Harrison County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Harrison County,12.4,8352.0,0.011973180076628351
166902,22922681,06/01/2020,1,0.0,1.0,0.0,,,38.38519,-93.79278000000001,US,USA,United States,Missouri,Henry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Henry County,32.0,21824.0,0.004582111436950147
166963,22908052,06/01/2020,2,0.0,0.0,0.0,,,40.093790000000006,-95.21603,US,USA,United States,Missouri,Holt County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Holt County,10.6,4403.0,0.04542357483533954
167016,22908054,06/01/2020,3,0.0,0.0,0.0,,,39.14236,-92.69617,US,USA,United States,Missouri,Howard County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Howard County,21.9,10001.0,0.029997000299970003
167072,22908056,06/01/2020,7,0.0,0.0,0.0,,,36.77394,-91.88646999999999,US,USA,United States,Missouri,Howell County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Howell County,43.6,40117.0,0.017448961786773687
167121,22908058,06/01/2020,3,1.0,0.0,0.0,,,37.74055,-91.13031,US,USA,United States,Missouri,Iron County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Iron County,19.3,10125.0,0.02962962962962963
167191,22788462,06/01/2020,613,17.0,19.0,0.0,,,39.0085,-94.34618,US,USA,United States,Missouri,Jackson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Jackson County,1115.3,703011.0,0.08719635965866822
167254,22922684,06/01/2020,5,0.0,0.0,0.0,,,37.20355,-94.34063,US,USA,United States,Missouri,Jasper County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Jasper County,183.9,121328.0,0.004121060266385336
167319,22908063,06/01/2020,346,3.0,17.0,0.0,,,38.26097,-90.53772,US,USA,United States,Missouri,Jefferson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Jefferson County,333.1,225081.0,0.1537224377002057
167384,22908065,06/01/2020,76,0.0,0.0,0.0,,,38.74412,-93.80646999999999,US,USA,United States,Missouri,Johnson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Johnson County,63.4,54062.0,0.14057933483777885
167434,22908068,06/01/2020,5,1.0,0.0,0.0,,,37.658359999999995,-92.5904,US,USA,United States,Missouri,Laclede County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Laclede County,46.5,35723.0,0.013996584833300674
167500,22908070,06/01/2020,74,0.0,1.0,0.0,,,39.065529999999995,-93.78569,US,USA,United States,Missouri,Lafayette County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Lafayette County,53.1,32708.0,0.22624434389140274
167538,22908073,06/01/2020,7,0.0,0.0,0.0,,,37.10635,-93.83296,US,USA,United States,Missouri,Lawrence County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Lawrence County,63.2,38355.0,0.018250554034676052
167582,22908074,06/01/2020,7,0.0,1.0,0.0,,,40.0969,-91.72214,US,USA,United States,Missouri,Lewis County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Lewis County,20.2,9776.0,0.0716039279869067
167645,22908077,06/01/2020,84,2.0,1.0,0.0,,,39.058,-90.96002,US,USA,United States,Missouri,Lincoln County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Lincoln County,83.9,59013.0,0.14234151797061664
167700,22908079,06/01/2020,9,0.0,1.0,0.0,,,39.87019,-93.10719,US,USA,United States,Missouri,Linn County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Linn County,20.7,11920.0,0.07550335570469799
167763,22922697,06/01/2020,1,0.0,0.0,0.0,,,39.7821,-93.54829000000001,US,USA,United States,Missouri,Livingston County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Livingston County,28.5,15227.0,0.006567281802062127
167825,22922699,06/01/2020,2,0.0,0.0,0.0,,,39.83075,-92.56455,US,USA,United States,Missouri,Macon County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Missouri,6137428.0,Missouri,Macon County,19.4,15117.0,0.013230138254944764
